sample_id,ground_truth_equal,ground_truth_san,ground_truth_posformer,san_prediction,posformer_prediction,san_correct_gt_san,posformer_correct_gt_san,oracle_correct_gt_san,outcome_gt_san,san_correct_gt_posformer,posformer_correct_gt_posformer,oracle_correct_gt_posformer,outcome_gt_posformer,san_changes_correctness,posformer_changes_correctness
511_em_260,True,\int I d t,\int I d t,\int \pm o t t,\int I _ { 0 } d H,False,False,False,both_wrong,False,False,False,both_wrong,False,False
511_em_262,False,\lim _ { n \rightarrow \infty } \frac { x ^ { 3 } } { n ^ { 3 } } \frac { 2 n ^ { 3 } + 3 n ^ { 2 } + n } { 6 },\lim \limits _ { n \rightarrow \infty } \frac { x ^ { 3 } } { n ^ { 3 } } \frac { 2 n ^ { 3 } + 3 n ^ { 2 } + n } { 6 },\lim _ { n \rightarrow \infty } \frac { x ^ { 3 } } { n ^ { 3 } } \frac { 2 n ^ { 3 } + 3 n ^ { 2 } + n } { 6 },\lim \limits _ { n \rightarrow \infty } \frac { x ^ { 3 } } { n ^ { 3 } } \frac { 2 n ^ { 3 } + 3 n ^ { 2 } + n } { 6 },True,False,True,san_only,False,True,True,posformer_only,True,True
511_em_264,True,( e ^ { 8 } - 9 ) / 9,( e ^ { 8 } - 9 ) / 9,( e ^ { 8 } - 9 ) / 9,( e ^ { 8 } - 9 ) / 9,True,True,True,both_correct,True,True,True,both_correct,False,False
511_em_265,True,b _ { R },b _ { R },b _ { R },b _ { R },True,True,True,both_correct,True,True,True,both_correct,False,False
511_em_266,True,F _ { 0 } ^ { 1 },F _ { 0 } ^ { 1 },F _ { 0 } ^ { 1 },F _ { 0 } ^ { 1 },True,True,True,both_correct,True,True,True,both_correct,False,False
511_em_267,True,\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } },\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } },\frac { \sqrt { a } } { b } = \sqrt { \frac { a } { b } },\frac { \sqrt { a } } { \sqrt { b } } = \sqrt { \frac { a } { b } },False,True,True,posformer_only,False,True,True,posformer_only,False,False
511_em_268,True,\log ( 1 + x ),\log ( 1 + x ),\log ( 1 + x ),\log ( 1 + x ),True,True,True,both_correct,True,True,True,both_correct,False,False
511_em_269,False,\sum _ { k = 2 } ^ { 1 0 0 } ( - 1 ) ^ { k } \frac { 1 } { k ^ { 2 } },\sum \limits _ { k = 2 } ^ { 1 0 0 } ( - 1 ) ^ { k } \frac { 1 } { k ^ { 2 } },\sum _ { \alpha = 2 } ^ { 1 0 0 } ( - 1 ) ^ { x } \frac { 1 } { x ^ { 2 } },\sum \limits _ { k = 2 } ^ { 1 0 0 } ( - 1 ) ^ { k } \frac { 1 } { x ^ { 2 } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
511_em_270,False,\frac { 1 } { 2 } \int _ { 1 } ^ { 5 } \cos ( u ) d u,\frac { 1 } { 2 } \int \limits _ { 1 } ^ { 5 } \cos ( u ) d u,\frac { 1 } { 2 } \int _ { 1 } ^ { 5 } \cos ( u ) d u,\frac { 1 } { 2 } \int \limits _ { 1 } ^ { 5 } \cos ( u ) d u,True,False,True,san_only,False,True,True,posformer_only,True,True
511_em_271,True,f + g,f + g,1 + 8,7 + 8,False,False,False,both_wrong,False,False,False,both_wrong,False,False
511_em_272,True,\tan ( - \theta ) = - \tan \theta,\tan ( - \theta ) = - \tan \theta,\tan ( - \theta ) = - \tan \alpha,\tan ( - \theta ) = - \tan \theta,False,True,True,posformer_only,False,True,True,posformer_only,False,False
511_em_273,True,x = \beta,x = \beta,x = \beta,x = \beta,True,True,True,both_correct,True,True,True,both_correct,False,False
511_em_274,True,x ^ { 8 } + x ^ { 4 } + 1,x ^ { 8 } + x ^ { 4 } + 1,x ^ { \gamma } + x ^ { 4 } + 1,x ^ { 8 } + x ^ { 4 } + 1,False,True,True,posformer_only,False,True,True,posformer_only,False,False
512_em_275,True,3 m,3 m,3 m,3 m,True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_276,False,y _ { i + 1 } = y _ { i } + \int _ { x _ { i } } ^ { x _ { i + 1 } } f d x,y _ { i + 1 } = y _ { i } + \int \limits _ { x _ { i } } ^ { x _ { i + 1 } } f d x,y _ { i + 1 } = y _ { i } + \int _ { x } ^ { x } f _ { x } ^ { x } d x,y _ { i + 1 } = y _ { i } + \int \limits _ { x _ { i } } ^ { x - 1 } f d x,False,False,False,both_wrong,False,False,False,both_wrong,False,False
512_em_277,True,a b ^ { 2 } + a ( b - c ) - b c ^ { 2 },a b ^ { 2 } + a ( b - c ) - b c ^ { 2 },a b ^ { 2 } + a ( b - c ) - b ^ { 2 },a b ^ { 2 } + a ( b - c ) - b x ^ { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
512_em_278,True,\sqrt { 7 5 },\sqrt { 7 5 },\sqrt { 7 5 },\sqrt { 7 5 },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_279,True,\frac { z ^ { - 1 } ( 1 + 4 z ^ { - 1 } + z ^ { - 2 } ) } { ( 1 - z ^ { - 1 } ) ^ { 4 } },\frac { z ^ { - 1 } ( 1 + 4 z ^ { - 1 } + z ^ { - 2 } ) } { ( 1 - z ^ { - 1 } ) ^ { 4 } },\frac { z ^ { 1 } ( 1 + 4 z ^ { 1 } + z ^ { 2 } ) } { ( 1 - z ^ { 1 } ) ^ { 4 } },\frac { z ^ { - 1 } ( 1 + 4 z ^ { - 1 } + z ^ { - 2 } ) } { ( 1 - z ^ { - 1 } ) ^ { 4 } },False,True,True,posformer_only,False,True,True,posformer_only,False,False
512_em_280,True,3 . 0 0 0 0 0 0 0 3,3 . 0 0 0 0 0 0 0 3,3 . 0 0 0 0 0 0 0 3,3 0 0 0 0 0 0 0 3,True,False,True,san_only,True,False,True,san_only,False,False
512_em_281,True,\frac { p } { t },\frac { p } { t },\frac { p } { t },\frac { p } { t },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_282,True,\sqrt [ 3 ] { x ^ { 2 } },\sqrt [ 3 ] { x ^ { 2 } },\sqrt { x ^ { 2 } },\sqrt [ 3 ] { x ^ { 2 } },False,True,True,posformer_only,False,True,True,posformer_only,False,False
512_em_283,True,x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },x ^ { 2 } + 2 x y + y ^ { 2 } = ( x + y ) ^ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_284,True,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,( 6 ) ( 6 ) ( 6 ) = 2 1 6,True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_285,True,X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },X _ { n } ^ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_286,True,\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },\frac { e ^ { a } } { e ^ { b } } = e ^ { a - b },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_287,True,\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },\sqrt { 1 7 } \div \sqrt { 5 },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_288,True,2 m,2 m,2 m,2 m,True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_289,True,\frac { 1 } { 8 },\frac { 1 } { 8 },\frac { 1 } { \gamma },\frac { 1 } { 8 },False,True,True,posformer_only,False,True,True,posformer_only,False,False
512_em_290,False,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum \limits _ { x = 1 } ^ { n } x - \sum \limits _ { x = 1 } ^ { n } 1,2 \sum _ { x = 1 } ^ { n } x - \sum _ { x = 1 } ^ { n } 1,2 \sum \limits _ { x = 1 } ^ { n } x - \sum \limits _ { X = 1 } ^ { n } 1,True,False,True,san_only,False,False,False,both_wrong,True,False
512_em_291,True,2 . 9 9 9 9,2 . 9 9 9 9,2 . 9 9 9 9,2 . 9 9 9,True,False,True,san_only,True,False,True,san_only,False,False
512_em_292,True,\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t ) - \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) + t ) d t = - ( \cos ( t ) \frac { 1 } { 2 } t ^ { 2 },\int ( \sin ( t ) - t ) d t = - \cos ( t + \frac { 1 } { 2 } t ^ { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
512_em_293,False,\lim _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim \limits _ { n \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },\lim _ { x \rightarrow \infty } \frac { 2 n ^ { 2 } + 3 n + 1 } { 3 } = n ^ { 2 },\lim \limits _ { x \rightarrow \infty } \frac { 4 } { 3 } \frac { 2 n ^ { 2 } + 3 n + 1 } { n ^ { 2 } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
512_em_294,True,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,4 x = x + x + x + x,True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_295,True,"a , \ldots , f","a , \ldots , f","a , \ldots , f","a , \ldots , f",True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_296,True,k g,k g,k g,k g,True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_297,True,a l l z,a l l z,a ( 1 z,a l 1 z,False,False,False,both_wrong,False,False,False,both_wrong,False,False
512_em_298,True,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },True,True,True,both_correct,True,True,True,both_correct,False,False
512_em_299,True,p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_300,True,\log _ { a } x y = \log _ { a } x + \log _ { a } y,\log _ { a } x y = \log _ { a } x + \log _ { a } y,\log _ { a } x y = \log _ { a } x + \log _ { 4 } y,\log _ { a } x y = \log _ { a } x + \log _ { q } y,False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_301,True,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,\sin ( - B ) = - \sin B,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_302,True,c \geq b,c \geq b,c \geq b,c \geq b,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_303,True,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,\frac { 2 } { \sqrt { 3 } - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 } + 1,\frac { 2 } { \sqrt { 3 - 1 } } \times \frac { \sqrt { 3 + 1 } } { \sqrt { 3 + 1 } } = \frac { 2 ( \sqrt { 3 + 1 ) } + \sqrt { 3 } + 1 } { 3 - 1 },\frac { 2 } { \sqrt { 3 - 1 } \times \frac { \sqrt { 3 } + 1 } { \sqrt { 3 } + 1 } = \frac { 2 ( \sqrt { 3 } + 1 ) } { 3 - 1 } = \sqrt { 3 + 1 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_304,True,\pi d = 2 \pi r,\pi d = 2 \pi r,\pi d = 2 \pi r,y + d = 2 \pi r,True,False,True,san_only,True,False,True,san_only,False,False
513_em_305,True,\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),\cos ( \beta ),True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_306,True,R _ { f },R _ { f },R _ { \gamma },R _ { p },False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_307,True,x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 y y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_308,True,[ a ] [ b ] = [ a b ],[ a ] [ b ] = [ a b ],[ [ ] \sqrt { b } ] = [ a b ],[ a ] \sqrt [ b ] = [ a b ],False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_309,True,( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),( c + i d ) ( c - i d ),True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_310,True,8 + 7,8 + 7,8 + 7,8 + 7,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_311,True,1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },1 0 ^ { \frac { 1 } { 1 0 } },True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_312,True,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos n \theta + i \sin n \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,( \cos \theta + i \sin \theta ) ^ { n } = \cos \theta + i \sin \theta,False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_313,True,P _ { 1 },P _ { 1 },P _ { 1 },p _ { 1 },True,False,True,san_only,True,False,True,san_only,False,False
513_em_314,False,\int _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,\int \limits _ { - 1 } ^ { 1 } ( f ( z ) - 1 / 2 ) ^ { 2 } d x,\int _ { 1 } ^ { 1 } f ( x ) - y ( 2 ) ^ { 2 } d x,\int \limits _ { 1 } ^ { 1 } f ( ( 3 ) - y _ { 2 } ) ^ { 2 } d x,False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_316,True,\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),\lim F _ { x _ { n } } ( a ) = F _ { x } ( a ),\lim _ { x } r _ { n } ( a ) = f _ { x } ( a ),\lim \limits _ { x } F _ { n } ( a ) = F _ { x } ( a ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_317,True,\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },\frac { 7 x } { 7 } = \frac { 1 4 } { 7 },True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_318,True,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,z - w \neq w - z,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_319,True,x > A,x > A,x > A,x > A,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_320,True,k N,k N,k N,k N,True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_321,True,"q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }","q _ { 1 } , q _ { 2 } , \ldots , q _ { m }",True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_322,True,x _ { L L } \leq x _ { L },x _ { L L } \leq x _ { L },x _ { L } \leq x _ { L },x _ { L } \leq x _ { L },False,False,False,both_wrong,False,False,False,both_wrong,False,False
513_em_323,True,\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },\sum \pi r ^ { 2 } = \pi \sum r ^ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
513_em_324,True,\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },\sqrt { a } + \sqrt { b },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_325,True,\frac { x \times x \times x \times x \times x } { x \times x \times x },\frac { x \times x \times x \times x \times x } { x \times x \times x },\frac { x x x \times x \times x \times x \times x \times x \times x } { x \times x },\frac { x \times x \times x \times x \times x \times x \times x \times x },False,False,False,both_wrong,False,False,False,both_wrong,False,False
514_em_326,True,\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d u + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d a + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },\frac { 1 } { 6 } \int \frac { u ^ { 6 } } { 2 } d m + \frac { 1 } { 6 } \int \frac { 2 u ^ { 5 } } { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
514_em_327,True,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_328,True,a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_329,True,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_330,True,k g,k g,k g,k g,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_331,True,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_332,True,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = z _ { 0 },True,False,True,san_only,True,False,True,san_only,False,False
514_em_333,True,\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_334,False,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( z _ { n + 1 } + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),False,False,False,both_wrong,False,True,True,posformer_only,False,True
514_em_335,True,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_336,True,d s,d s,d s,d s,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_337,True,V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_338,True,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,"8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z , 8 c ^ { 2 } z",8 z ^ { 7 } + 2 4 z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 < z ^ { 3 } + 8 C ^ { 3 } z ^ { 2 } z,False,False,False,both_wrong,False,False,False,both_wrong,False,False
514_em_339,True,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_340,True,- 1 0 0 1 y = - 9 9 9,- 1 0 0 1 y = - 9 9 9,- 1 0 0 1 y = - 9 9 9,- 1 0 1 y = - 9 9 9,True,False,True,san_only,True,False,True,san_only,False,False
514_em_341,True,\tan \alpha _ { i },\tan \alpha _ { i },\tan \alpha _ { i },\tan \alpha _ { i },True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_342,True,\sqrt { x } = \frac { x } { \sqrt { x } },\sqrt { x } = \frac { x } { \sqrt { x } },\sqrt { x } - \frac { x } { \sqrt { x } },\sqrt { x } = \frac { x } { \sqrt { x } },False,True,True,posformer_only,False,True,True,posformer_only,False,False
514_em_343,True,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_344,True,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,True,True,True,both_correct,True,True,True,both_correct,False,False
514_em_345,True,\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { + \infty },\frac { \pm \infty } { \pm \infty },False,True,True,posformer_only,False,True,True,posformer_only,False,False
514_em_346,True,m ^ { 2 },m ^ { 2 },n ^ { 2 },n ^ { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
514_em_347,True,r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },6 = \sin \frac { 1 a _ { 1 } } { 1 a _ { n } + 1 ) },r = \lim \frac { | a _ { n } 1 } { | a _ { n } + 1 ) },False,False,False,both_wrong,False,False,False,both_wrong,False,False
514_em_348,True,\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - z y } { x ^ { 2 } - y ^ { 2 } },True,False,True,san_only,True,False,True,san_only,False,False
515_em_350,True,\sin ( \beta ),\sin ( \beta ),\sin ( \beta ),\sin ( \beta ),True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_351,True,1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_352,True,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_353,True,a ( b + k ) = a b + a k,a ( b + k ) = a b + a k,a ( b + k ) = a b + a | k,a ( b + k ) = a b + a k,False,True,True,posformer_only,False,True,True,posformer_only,False,False
515_em_354,True,4 \sqrt { 3 },4 \sqrt { 3 },4 \sqrt { 3 },4 \sqrt { 3 },True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_355,True,\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_356,True,x \rightarrow 0,x \rightarrow 0,x \rightarrow 0,x \rightarrow 0,True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_357,True,x _ { i } \leq x \leq x _ { i + 1 },x _ { i } \leq x \leq x _ { i + 1 },X _ { i } \leq X,X _ { i } \leq X \leq X _ { i + 1 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
515_em_358,True,f ( t ) g ( t ),f ( t ) g ( t ),f ( t ) g ( t ),f ( t ) g ( t ),True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_359,True,"( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )",True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_360,True,C ^ { \alpha },C ^ { \alpha },c ^ { \alpha },C ^ { \alpha },False,True,True,posformer_only,False,True,True,posformer_only,False,False
515_em_361,True,\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },True,True,True,both_correct,True,True,True,both_correct,False,False
515_em_362,True,v \geq 0,v \geq 0,V \geq 0,V \geq 0,False,False,False,both_wrong,False,False,False,both_wrong,False,False
