id,latex_modelo1,posicion_modelo1,latex_modelo2,posicion_modelo2,misma_posicion,desplazamiento_posicion,normalizado_modelo1,normalizado_modelo2,tokens_modelo1,tokens_modelo2,texto_exacto_igual,espacios_normalizados_iguales,tokens_iguales,n_tokens_modelo1,n_tokens_modelo2,delta_n_tokens,distancia_tokens,operaciones,iguales_sin_limits,tipo_diferencia,archivo_modelo1,archivo_modelo2,hash_igual,pixeles_iguales,mismas_dimensiones,estado_conjunto
514_em_327,n \rightarrow \infty,541,n \rightarrow \infty,343,False,-198,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,n \rightarrow \infty,True,True,True,3,3,0,0,[],True,idéntica,514_em_327_0.bmp,514_em_327.bmp,True,True,True,imagen y anotación iguales
514_em_328,a ^ { p } + b ^ { p } = c ^ { p },542,a ^ { p } + b ^ { p } = c ^ { p },517,False,-25,a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },a ^ { p } + b ^ { p } = c ^ { p },True,True,True,17,17,0,0,[],True,idéntica,514_em_328_0.bmp,514_em_328.bmp,True,True,True,imagen y anotación iguales
514_em_329,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },543,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },918,False,375,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },True,True,True,40,40,0,0,[],True,idéntica,514_em_329_0.bmp,514_em_329.bmp,True,True,True,imagen y anotación iguales
514_em_330,k g,544,k g,12,False,-532,k g,k g,k g,k g,True,True,True,2,2,0,0,[],True,idéntica,514_em_330_0.bmp,514_em_330.bmp,True,True,True,imagen y anotación iguales
514_em_331,a + ( - b ) = ( - b ) + a,545,a + ( - b ) = ( - b ) + a,421,False,-124,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,a + ( - b ) = ( - b ) + a,True,True,True,13,13,0,0,[],True,idéntica,514_em_331_0.bmp,514_em_331.bmp,True,True,True,imagen y anotación iguales
514_em_332,2 0 x - 8 y = 2 0,546,2 0 x - 8 y = 2 0,288,False,-258,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,2 0 x - 8 y = 2 0,True,True,True,9,9,0,0,[],True,idéntica,514_em_332_0.bmp,514_em_332.bmp,True,True,True,imagen y anotación iguales
514_em_333,\beta _ { n + 1 },547,\beta _ { n + 1 },301,False,-246,\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },\beta _ { n + 1 },True,True,True,7,7,0,0,[],True,idéntica,514_em_333_0.bmp,514_em_333.bmp,True,True,True,imagen y anotación iguales
514_em_334,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),548,\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),895,False,347,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),False,False,False,36,38,2,2,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,514_em_334_0.bmp,514_em_334.bmp,True,True,True,"imagen igual, anotación diferente"
514_em_335,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },549,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },622,False,73,\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },True,True,True,15,15,0,0,[],True,idéntica,514_em_335_0.bmp,514_em_335.bmp,True,True,True,imagen y anotación iguales
514_em_336,d s,550,d s,17,False,-533,d s,d s,d s,d s,True,True,True,2,2,0,0,[],True,idéntica,514_em_336_0.bmp,514_em_336.bmp,True,True,True,imagen y anotación iguales
514_em_337,V V ^ { - 1 },551,V V ^ { - 1 },224,False,-327,V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },True,True,True,7,7,0,0,[],True,idéntica,514_em_337_0.bmp,514_em_337.bmp,True,True,True,imagen y anotación iguales
514_em_338,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,552,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,950,False,398,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 4 c ^ { 2 } z ^ { 3 } + 8 c z ^ { 3 } + 8 c ^ { 3 } z + 8 c ^ { 2 } z,True,True,True,52,52,0,0,[],True,idéntica,514_em_338_0.bmp,514_em_338.bmp,True,True,True,imagen y anotación iguales
514_em_339,\frac { f ( a ) - f ( b ) } { a - b },553,\frac { f ( a ) - f ( b ) } { a - b },557,False,4,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },True,True,True,17,17,0,0,[],True,idéntica,514_em_339_0.bmp,514_em_339.bmp,True,True,True,imagen y anotación iguales
514_em_340,- 1 0 0 1 y = - 9 9 9,554,- 1 0 0 1 y = - 9 9 9,350,False,-204,- 1 0 0 1 y = - 9 9 9,- 1 0 0 1 y = - 9 9 9,- 1 0 0 1 y = - 9 9 9,- 1 0 0 1 y = - 9 9 9,True,True,True,11,11,0,0,[],True,idéntica,514_em_340_0.bmp,514_em_340.bmp,True,True,True,imagen y anotación iguales
514_em_341,\tan \alpha _ { i },555,\tan \alpha _ { i },315,False,-240,\tan \alpha _ { i },\tan \alpha _ { i },\tan \alpha _ { i },\tan \alpha _ { i },True,True,True,6,6,0,0,[],True,idéntica,514_em_341_0.bmp,514_em_341.bmp,True,True,True,imagen y anotación iguales
514_em_342,\sqrt { x } = \frac { x } { \sqrt { x } },556,\sqrt { x } = \frac { x } { \sqrt { x } },608,False,52,\sqrt { x } = \frac { x } { \sqrt { x } },\sqrt { x } = \frac { x } { \sqrt { x } },\sqrt { x } = \frac { x } { \sqrt { x } },\sqrt { x } = \frac { x } { \sqrt { x } },True,True,True,15,15,0,0,[],True,idéntica,514_em_342_0.bmp,514_em_342.bmp,True,True,True,imagen y anotación iguales
514_em_343,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,557,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,766,False,209,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,- e ^ { x } \cos ( x ) + \int e ^ { x } \cos ( x ) d x,True,True,True,23,23,0,0,[],True,idéntica,514_em_343_0.bmp,514_em_343.bmp,True,True,True,imagen y anotación iguales
514_em_344,H = H _ { 1 } + H _ { 2 } + \ldots,558,H = H _ { 1 } + H _ { 2 } + \ldots,522,False,-36,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,H = H _ { 1 } + H _ { 2 } + \ldots,True,True,True,15,15,0,0,[],True,idéntica,514_em_344_0.bmp,514_em_344.bmp,True,True,True,imagen y anotación iguales
514_em_345,\frac { \pm \infty } { \pm \infty },559,\frac { \pm \infty } { \pm \infty },530,False,-29,\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { \pm \infty },True,True,True,9,9,0,0,[],True,idéntica,514_em_345_0.bmp,514_em_345.bmp,True,True,True,imagen y anotación iguales
514_em_346,m ^ { 2 },560,m ^ { 2 },126,False,-434,m ^ { 2 },m ^ { 2 },m ^ { 2 },m ^ { 2 },True,True,True,5,5,0,0,[],True,idéntica,514_em_346_0.bmp,514_em_346.bmp,True,True,True,imagen y anotación iguales
514_em_347,r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },561,r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },767,False,206,r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },r = \lim \frac { | a _ { n } | } { | a _ { n + 1 } | },True,True,True,24,24,0,0,[],True,idéntica,514_em_347_0.bmp,514_em_347.bmp,True,True,True,imagen y anotación iguales
514_em_348,\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },562,\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },923,False,361,\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { - 2 y } { x ^ { 2 } - y ^ { 2 } } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },True,True,True,39,39,0,0,[],True,idéntica,514_em_348_0.bmp,514_em_348.bmp,True,True,True,imagen y anotación iguales
515_em_350,\sin ( \beta ),563,\sin ( \beta ),244,False,-319,\sin ( \beta ),\sin ( \beta ),\sin ( \beta ),\sin ( \beta ),True,True,True,4,4,0,0,[],True,idéntica,515_em_350_0.bmp,515_em_350.bmp,True,True,True,imagen y anotación iguales
515_em_351,1 = 1 ( 1 ) ( 1 ),564,1 = 1 ( 1 ) ( 1 ),292,False,-272,1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),1 = 1 ( 1 ) ( 1 ),True,True,True,9,9,0,0,[],True,idéntica,515_em_351_0.bmp,515_em_351.bmp,True,True,True,imagen y anotación iguales
515_em_352,A A ^ { T } = A ^ { T } A,565,A A ^ { T } = A ^ { T } A,424,False,-141,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,A A ^ { T } = A ^ { T } A,True,True,True,13,13,0,0,[],True,idéntica,515_em_352_0.bmp,515_em_352.bmp,True,True,True,imagen y anotación iguales
515_em_353,a ( b + k ) = a b + a k,566,a ( b + k ) = a b + a k,388,False,-178,a ( b + k ) = a b + a k,a ( b + k ) = a b + a k,a ( b + k ) = a b + a k,a ( b + k ) = a b + a k,True,True,True,12,12,0,0,[],True,idéntica,515_em_353_0.bmp,515_em_353.bmp,True,True,True,imagen y anotación iguales
515_em_354,4 \sqrt { 3 },567,4 \sqrt { 3 },213,False,-354,4 \sqrt { 3 },4 \sqrt { 3 },4 \sqrt { 3 },4 \sqrt { 3 },True,True,True,5,5,0,0,[],True,idéntica,515_em_354_0.bmp,515_em_354.bmp,True,True,True,imagen y anotación iguales
515_em_355,\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },568,\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },845,False,277,\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },\frac { 1 } { 1 } - \frac { 1 } { n + 1 } = \frac { n } { n + 1 },True,True,True,27,27,0,0,[],True,idéntica,515_em_355_0.bmp,515_em_355.bmp,True,True,True,imagen y anotación iguales
515_em_356,x \rightarrow 0,569,x \rightarrow 0,255,False,-314,x \rightarrow 0,x \rightarrow 0,x \rightarrow 0,x \rightarrow 0,True,True,True,3,3,0,0,[],True,idéntica,515_em_356_0.bmp,515_em_356.bmp,True,True,True,imagen y anotación iguales
515_em_357,x _ { i } \leq x \leq x _ { i + 1 },570,x _ { i } \leq x \leq x _ { i + 1 },538,False,-32,x _ { i } \leq x \leq x _ { i + 1 },x _ { i } \leq x \leq x _ { i + 1 },x _ { i } \leq x \leq x _ { i + 1 },x _ { i } \leq x \leq x _ { i + 1 },True,True,True,15,15,0,0,[],True,idéntica,515_em_357_0.bmp,515_em_357.bmp,True,True,True,imagen y anotación iguales
515_em_358,f ( t ) g ( t ),571,f ( t ) g ( t ),248,False,-323,f ( t ) g ( t ),f ( t ) g ( t ),f ( t ) g ( t ),f ( t ) g ( t ),True,True,True,8,8,0,0,[],True,idéntica,515_em_358_0.bmp,515_em_358.bmp,True,True,True,imagen y anotación iguales
515_em_359,"( 4 / 3 , 2 / 3 , 4 / 3 )",572,"( 4 / 3 , 2 / 3 , 4 / 3 )",414,False,-158,"( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )","( 4 / 3 , 2 / 3 , 4 / 3 )",True,True,True,13,13,0,0,[],True,idéntica,515_em_359_0.bmp,515_em_359.bmp,True,True,True,imagen y anotación iguales
515_em_360,C ^ { \alpha },573,C ^ { \alpha },232,False,-341,C ^ { \alpha },C ^ { \alpha },C ^ { \alpha },C ^ { \alpha },True,True,True,5,5,0,0,[],True,idéntica,515_em_360_0.bmp,515_em_360.bmp,True,True,True,imagen y anotación iguales
515_em_361,\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },574,\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },886,False,312,\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },\sqrt { 7 } + 2 \sqrt { 7 } = 1 \sqrt { 7 } + 2 \sqrt { 7 } = 3 \sqrt { 7 },True,True,True,28,28,0,0,[],True,idéntica,515_em_361_0.bmp,515_em_361.bmp,True,True,True,imagen y anotación iguales
515_em_362,v \geq 0,575,v \geq 0,97,False,-478,v \geq 0,v \geq 0,v \geq 0,v \geq 0,True,True,True,3,3,0,0,[],True,idéntica,515_em_362_0.bmp,515_em_362.bmp,True,True,True,imagen y anotación iguales
515_em_363,\frac { d _ { 2 } } { d _ { 2 } - 2 },576,\frac { d _ { 2 } } { d _ { 2 } - 2 },554,False,-22,\frac { d _ { 2 } } { d _ { 2 } - 2 },\frac { d _ { 2 } } { d _ { 2 } - 2 },\frac { d _ { 2 } } { d _ { 2 } - 2 },\frac { d _ { 2 } } { d _ { 2 } - 2 },True,True,True,17,17,0,0,[],True,idéntica,515_em_363_0.bmp,515_em_363.bmp,True,True,True,imagen y anotación iguales
515_em_364,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),577,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),727,False,150,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ),True,True,True,19,19,0,0,[],True,idéntica,515_em_364_0.bmp,515_em_364.bmp,True,True,True,imagen y anotación iguales
515_em_365,\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },578,\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },633,False,55,\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },\frac { 1 6 } { 1 6 } - \frac { 1 } { 1 6 },True,True,True,18,18,0,0,[],True,idéntica,515_em_365_0.bmp,515_em_365.bmp,True,True,True,imagen y anotación iguales
515_em_366,a _ { 0 } \ldots a _ { n },579,a _ { 0 } \ldots a _ { n },432,False,-147,a _ { 0 } \ldots a _ { n },a _ { 0 } \ldots a _ { n },a _ { 0 } \ldots a _ { n },a _ { 0 } \ldots a _ { n },True,True,True,11,11,0,0,[],True,idéntica,515_em_366_0.bmp,515_em_366.bmp,True,True,True,imagen y anotación iguales
515_em_367,( \tan x - 3 ) ( \tan x + 1 ) = 0,580,( \tan x - 3 ) ( \tan x + 1 ) = 0,506,False,-74,( \tan x - 3 ) ( \tan x + 1 ) = 0,( \tan x - 3 ) ( \tan x + 1 ) = 0,( \tan x - 3 ) ( \tan x + 1 ) = 0,( \tan x - 3 ) ( \tan x + 1 ) = 0,True,True,True,14,14,0,0,[],True,idéntica,515_em_367_0.bmp,515_em_367.bmp,True,True,True,imagen y anotación iguales
515_em_368,I m,581,I m,16,False,-565,I m,I m,I m,I m,True,True,True,2,2,0,0,[],True,idéntica,515_em_368_0.bmp,515_em_368.bmp,True,True,True,imagen y anotación iguales
515_em_369,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,582,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,620,False,38,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,a ^ { 2 } + a b + b a + b ^ { 2 } = a + b,True,True,True,21,21,0,0,[],True,idéntica,515_em_369_0.bmp,515_em_369.bmp,True,True,True,imagen y anotación iguales
515_em_370,x _ { B 5 },583,x _ { B 5 },180,False,-403,x _ { B 5 },x _ { B 5 },x _ { B 5 },x _ { B 5 },True,True,True,6,6,0,0,[],True,idéntica,515_em_370_0.bmp,515_em_370.bmp,True,True,True,imagen y anotación iguales
515_em_371,\frac { 1 } { 4 \pi E _ { 0 } },584,\frac { 1 } { 4 \pi E _ { 0 } },493,False,-91,\frac { 1 } { 4 \pi E _ { 0 } },\frac { 1 } { 4 \pi E _ { 0 } },\frac { 1 } { 4 \pi E _ { 0 } },\frac { 1 } { 4 \pi E _ { 0 } },True,True,True,13,13,0,0,[],True,idéntica,515_em_371_0.bmp,515_em_371.bmp,True,True,True,imagen y anotación iguales
515_em_372,\int - 9 e ^ { - 3 x } d x,585,\int - 9 e ^ { - 3 x } d x,437,False,-148,\int - 9 e ^ { - 3 x } d x,\int - 9 e ^ { - 3 x } d x,\int - 9 e ^ { - 3 x } d x,\int - 9 e ^ { - 3 x } d x,True,True,True,12,12,0,0,[],True,idéntica,515_em_372_0.bmp,515_em_372.bmp,True,True,True,imagen y anotación iguales
515_em_373,R _ { 1 },586,R _ { 1 },131,False,-455,R _ { 1 },R _ { 1 },R _ { 1 },R _ { 1 },True,True,True,5,5,0,0,[],True,idéntica,515_em_373_0.bmp,515_em_373.bmp,True,True,True,imagen y anotación iguales
515_em_374,\sin ( \theta ) + i \cos ( \theta ),587,\sin ( \theta ) + i \cos ( \theta ),547,False,-40,\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),True,True,True,10,10,0,0,[],True,idéntica,515_em_374_0.bmp,515_em_374.bmp,True,True,True,imagen y anotación iguales
516_em_376,2 ^ { - 4 },588,2 ^ { - 4 },163,False,-425,2 ^ { - 4 },2 ^ { - 4 },2 ^ { - 4 },2 ^ { - 4 },True,True,True,6,6,0,0,[],True,idéntica,516_em_376_0.bmp,516_em_376.bmp,True,True,True,imagen y anotación iguales
516_em_377,\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },589,\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },944,False,355,\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },\frac { 1 } { 2 } x + \frac { 1 } { 2 } - \frac { 1 } { 2 } = \frac { 1 } { 2 } - \frac { 1 } { 2 },True,True,True,40,40,0,0,[],True,idéntica,516_em_377_0.bmp,516_em_377.bmp,True,True,True,imagen y anotación iguales
516_em_378,5 j + 3 j,590,5 j + 3 j,136,False,-454,5 j + 3 j,5 j + 3 j,5 j + 3 j,5 j + 3 j,True,True,True,5,5,0,0,[],True,idéntica,516_em_378_0.bmp,516_em_378.bmp,True,True,True,imagen y anotación iguales
516_em_379,\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0,591,\lim \limits _ { n \rightarrow \infty } f _ { n } ( x ) = 0,736,False,145,\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0,\lim \limits _ { n \rightarrow \infty } f _ { n } ( x ) = 0,\lim _ { n \rightarrow \infty } f _ { n } ( x ) = 0,\lim \limits _ { n \rightarrow \infty } f _ { n } ( x ) = 0,False,False,False,17,18,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,516_em_379_0.bmp,516_em_379.bmp,True,True,True,"imagen igual, anotación diferente"
516_em_380,4 + 4 - 4 + \sqrt { 4 },592,4 + 4 - 4 + \sqrt { 4 },383,False,-209,4 + 4 - 4 + \sqrt { 4 },4 + 4 - 4 + \sqrt { 4 },4 + 4 - 4 + \sqrt { 4 },4 + 4 - 4 + \sqrt { 4 },True,True,True,10,10,0,0,[],True,idéntica,516_em_380_0.bmp,516_em_380.bmp,True,True,True,imagen y anotación iguales
516_em_382,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,593,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,541,False,-52,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,True,True,True,18,18,0,0,[],True,idéntica,516_em_382_0.bmp,516_em_382.bmp,True,True,True,imagen y anotación iguales
516_em_383,r ( x ),594,r ( x ),88,False,-506,r ( x ),r ( x ),r ( x ),r ( x ),True,True,True,4,4,0,0,[],True,idéntica,516_em_383_0.bmp,516_em_383.bmp,True,True,True,imagen y anotación iguales
516_em_384,x _ { k } x y _ { k } + y _ { k } y y _ { k },595,x _ { k } x y _ { k } + y _ { k } y y _ { k },668,False,73,x _ { k } x y _ { k } + y _ { k } y y _ { k },x _ { k } x y _ { k } + y _ { k } y y _ { k },x _ { k } x y _ { k } + y _ { k } y y _ { k },x _ { k } x y _ { k } + y _ { k } y y _ { k },True,True,True,23,23,0,0,[],True,idéntica,516_em_384_0.bmp,516_em_384.bmp,True,True,True,imagen y anotación iguales
516_em_385,\int [ g ( x ) ] ^ { n } d [ g ( x ) ],596,\int [ g ( x ) ] ^ { n } d [ g ( x ) ],576,False,-20,\int [ g ( x ) ] ^ { n } d [ g ( x ) ],\int [ g ( x ) ] ^ { n } d [ g ( x ) ],\int [ g ( x ) ] ^ { n } d [ g ( x ) ],\int [ g ( x ) ] ^ { n } d [ g ( x ) ],True,True,True,18,18,0,0,[],True,idéntica,516_em_385_0.bmp,516_em_385.bmp,True,True,True,imagen y anotación iguales
516_em_386,\{ a \},597,\{ a \},83,False,-514,\{ a \},\{ a \},\{ a \},\{ a \},True,True,True,3,3,0,0,[],True,idéntica,516_em_386_0.bmp,516_em_386.bmp,True,True,True,imagen y anotación iguales
516_em_387,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,598,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,721,False,123,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,5 - 3 = ( 1 + 1 + 1 + 1 + 1 ) - ( 1 + 1 + 1 ) = 2,True,True,True,25,25,0,0,[],True,idéntica,516_em_387_0.bmp,516_em_387.bmp,True,True,True,imagen y anotación iguales
516_em_388,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,599,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,628,False,29,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,\sqrt { \alpha ^ { 2 } - \beta ^ { 2 } } t,True,True,True,15,15,0,0,[],True,idéntica,516_em_388_0.bmp,516_em_388.bmp,True,True,True,imagen y anotación iguales
